luxury_id,ymd,price
14,2022-08-29,12600000
14,2022-08-30,12600000
14,2022-08-31,12600000
14,2022-09-01,12600000
14,2022-09-02,12600000
14,2022-09-03,12600000
14,2022-09-04,12600000
14,2022-09-05,12600000
14,2022-09-06,13500000
14,2022-09-07,13500000
14,2022-09-08,13500000
14,2022-09-09,13500000
14,2022-09-10,13500000
14,2022-09-11,13500000
14,2022-09-12,13500000
14,2022-09-13,13500000
14,2022-09-14,13800000
14,2022-09-15,13800000
14,2022-09-16,13800000
14,2022-09-17,13800000
14,2022-09-18,13800000
14,2022-09-19,13800000
14,2022-09-20,13800000
14,2022-09-21,13800000
14,2022-09-22,13800000
14,2022-09-23,13450000
14,2022-09-24,13450000
14,2022-09-25,13450000
14,2022-09-26,13450000
14,2022-09-27,13450000
14,2022-09-28,13450000
14,2022-09-29,13450000
14,2022-09-30,13450000
14,2022-10-01,13450000
14,2022-10-02,13450000
14,2022-10-03,13450000
14,2022-10-04,13450000
14,2022-10-05,14000000
14,2022-10-06,14000000
14,2022-10-07,14000000
14,2022-10-08,14000000
14,2022-10-09,14000000
14,2022-10-10,14000000
14,2022-10-11,14000000
14,2022-10-12,14000000
14,2022-10-13,14000000
14,2022-10-14,14000000
14,2022-10-15,14000000
14,2022-10-16,13600000
14,2022-10-17,13600000
14,2022-10-18,13600000
14,2022-10-19,13600000
14,2022-10-20,13600000
14,2022-10-21,13600000
14,2022-10-22,13600000
14,2022-10-23,13600000
14,2022-10-24,13600000
14,2022-10-25,14000000
14,2022-10-26,14000000
14,2022-10-27,14000000
14,2022-10-28,14000000
14,2022-10-29,14000000
14,2022-10-30,14000000
14,2022-10-31,14000000
14,2022-11-01,14000000
14,2022-11-02,13400000
14,2022-11-03,13400000
14,2022-11-04,13400000
14,2022-11-05,13400000
14,2022-11-06,12300000
14,2022-11-07,12300000
14,2022-11-08,12300000
14,2022-11-09,13300000
14,2022-11-10,13300000
14,2022-11-11,13300000
14,2022-11-12,13300000
14,2022-11-13,13300000
14,2022-11-14,13300000
14,2022-11-15,13300000
14,2022-11-16,13300000
14,2022-11-17,13300000
14,2022-11-18,13300000
14,2022-11-19,13300000
14,2022-11-20,13300000
14,2022-11-21,13300000
14,2022-11-22,13300000
14,2022-11-23,13300000
14,2022-11-24,13300000
14,2022-11-25,13300000
14,2022-11-26,13300000
14,2022-11-27,13300000
14,2022-11-28,13300000
14,2022-11-29,13300000
14,2022-11-30,13300000
14,2022-12-01,13300000
14,2022-12-02,13300000
14,2022-12-03,13300000
14,2022-12-04,13300000
14,2022-12-05,13300000
14,2022-12-06,13300000
14,2022-12-07,13300000
14,2022-12-08,13300000
14,2022-12-09,13300000
14,2022-12-10,12000000
14,2022-12-11,12000000
14,2022-12-12,12000000
14,2022-12-13,12000000
14,2022-12-14,12000000
14,2022-12-15,12000000
14,2022-12-16,12000000
14,2022-12-17,12000000
14,2022-12-18,12000000
14,2022-12-19,12000000
14,2022-12-20,12000000
14,2022-12-21,12000000
14,2022-12-22,12000000
14,2022-12-23,12000000
14,2022-12-24,12000000
14,2022-12-25,12500000
14,2022-12-26,12500000
14,2022-12-27,12500000
14,2022-12-28,12500000
14,2022-12-29,12500000
14,2022-12-30,12500000
14,2022-12-31,12500000
14,2023-01-01,12500000
14,2023-01-02,11100000
14,2023-01-03,11100000
14,2023-01-04,11100000
14,2023-01-05,10900000
14,2023-01-06,10900000
14,2023-01-07,10900000
14,2023-01-08,10900000
14,2023-01-09,10900000
14,2023-01-10,10900000
14,2023-01-11,10900000
14,2023-01-12,10900000
14,2023-01-13,10900000
14,2023-01-14,10900000
14,2023-01-15,11600000
14,2023-01-16,11600000
14,2023-01-17,11600000
14,2023-01-18,11600000
14,2023-01-19,11600000
14,2023-01-20,11600000
14,2023-01-21,11600000
14,2023-01-22,11600000
14,2023-01-23,11600000
14,2023-01-24,11600000
14,2023-01-25,11600000
14,2023-01-26,11600000
14,2023-01-27,11600000
14,2023-01-28,11600000
14,2023-01-29,11600000
14,2023-01-30,11600000
14,2023-01-31,11600000
14,2023-02-01,11600000
14,2023-02-02,11600000
14,2023-02-03,11600000
14,2023-02-04,11600000
14,2023-02-05,11600000
14,2023-02-06,11600000
14,2023-02-07,11380000
14,2023-02-08,11380000
14,2023-02-09,11380000
14,2023-02-10,11380000
14,2023-02-11,11380000
14,2023-02-12,11380000
14,2023-02-13,11380000
14,2023-02-14,11380000
14,2023-02-15,11380000
14,2023-02-16,12300000
14,2023-02-17,12300000
14,2023-02-18,11350000
14,2023-02-19,11350000
14,2023-02-20,11300000
14,2023-02-21,11300000
14,2023-02-22,11300000
14,2023-02-23,11300000
14,2023-02-24,11300000
14,2023-02-25,11300000
14,2023-02-26,11300000
14,2023-02-27,11300000
14,2023-02-28,11300000
14,2023-03-01,11300000
14,2023-03-02,11300000
14,2023-03-03,11800000
14,2023-03-04,11800000
14,2023-03-05,11800000
14,2023-03-06,11800000
14,2023-03-07,11800000
14,2023-03-08,11800000
14,2023-03-09,11800000
14,2023-03-10,11800000
14,2023-03-11,11800000
14,2023-03-12,11800000
14,2023-03-13,11800000
14,2023-03-14,11800000
14,2023-03-15,11800000
14,2023-03-16,11800000
14,2023-03-17,11800000
14,2023-03-18,11800000
14,2023-03-19,11800000
14,2023-03-20,12300000
14,2023-03-21,12300000
14,2023-03-22,12300000
14,2023-03-23,12300000
14,2023-03-24,12300000
14,2023-03-25,12300000
14,2023-03-26,12300000
14,2023-03-27,12400000
14,2023-03-28,12300000
14,2023-03-29,12800000
14,2023-03-30,12800000
14,2023-03-31,12800000
14,2023-04-01,12800000
14,2023-04-02,12800000
14,2023-04-03,12800000
14,2023-04-04,12800000
14,2023-04-05,12800000
14,2023-04-06,12800000
14,2023-04-07,12300000
14,2023-04-08,12300000
14,2023-04-09,12300000
14,2023-04-10,12300000
14,2023-04-11,12300000
14,2023-04-12,12300000
14,2023-04-13,12300000
14,2023-04-14,12300000
14,2023-04-15,12300000
14,2023-04-16,12300000
14,2023-04-17,12300000
14,2023-04-18,12300000
14,2023-04-19,12300000
14,2023-04-20,12300000
14,2023-04-21,12300000
14,2023-04-22,12300000
14,2023-04-23,12300000
14,2023-04-24,12300000
14,2023-04-25,12300000
14,2023-04-26,12300000
14,2023-04-27,12300000
14,2023-04-28,12300000
14,2023-04-29,12300000
14,2023-04-30,12300000
14,2023-05-01,12300000
14,2023-05-02,12300000
14,2023-05-03,12300000
14,2023-05-04,12300000
14,2023-05-05,14200000
14,2023-05-06,14200000
14,2023-05-07,14200000
14,2023-05-08,14200000
14,2023-05-09,14200000
14,2023-05-10,14200000
14,2023-05-11,14200000
14,2023-05-12,14200000
14,2023-05-13,14200000
14,2023-05-14,13200000
14,2023-05-15,13200000
14,2023-05-16,13200000
14,2023-05-17,13200000
14,2023-05-18,13200000
14,2023-05-19,13200000
14,2023-05-20,13200000
14,2023-05-21,13200000
14,2023-05-22,13200000
14,2023-05-23,13200000
14,2023-05-24,13200000
14,2023-05-25,13200000
14,2023-05-26,13200000
14,2023-05-27,13200000
14,2023-05-28,13200000
14,2023-05-29,13200000
14,2023-05-30,13200000
14,2023-05-31,13200000
14,2023-06-01,14500000
14,2023-06-02,14500000
14,2023-06-03,14500000
14,2023-06-04,14500000
14,2023-06-05,14500000
14,2023-06-06,14500000
14,2023-06-07,14500000
14,2023-06-08,13500000
14,2023-06-09,13500000
14,2023-06-10,13500000
14,2023-06-11,13000000
14,2023-06-12,13000000
14,2023-06-13,13000000
14,2023-06-14,13000000
14,2023-06-15,13000000
14,2023-06-16,13000000
14,2023-06-17,13000000
14,2023-06-18,13000000
14,2023-06-19,13000000
14,2023-06-20,13000000
14,2023-06-21,13000000
14,2023-06-22,13000000
14,2023-06-23,13000000
14,2023-06-24,13000000
14,2023-06-25,13000000
14,2023-06-26,13800000
14,2023-06-27,13800000
14,2023-06-28,13800000
14,2023-06-29,13800000
14,2023-06-30,13800000
14,2023-07-01,13800000
14,2023-07-02,13800000
14,2023-07-03,13800000
14,2023-07-04,13300000
14,2023-07-05,13300000
14,2023-07-06,13300000
14,2023-07-07,13300000
14,2023-07-08,13300000
14,2023-07-09,13300000
14,2023-07-10,13300000
14,2023-07-11,13300000
14,2023-07-12,13300000
14,2023-07-13,13300000
14,2023-07-14,13300000
14,2023-07-15,13300000
14,2023-07-16,13300000
14,2023-07-17,13300000
14,2023-07-18,13600000
14,2023-07-19,13600000
14,2023-07-20,13600000
14,2023-07-21,13600000
14,2023-07-22,13600000
14,2023-07-23,13600000
14,2023-07-24,13600000
14,2023-07-25,13580000
14,2023-07-26,13580000
14,2023-07-27,13580000
14,2023-07-28,13580000
14,2023-07-29,13580000
14,2023-07-30,13580000
14,2023-07-31,13580000
14,2023-08-01,13580000
14,2023-08-02,13580000
14,2023-08-03,13580000
14,2023-08-04,13580000
14,2023-08-05,13580000
14,2023-08-06,13580000
14,2023-08-07,13580000
14,2023-08-08,13580000
14,2023-08-09,13580000
14,2023-08-10,13580000
14,2023-08-11,13300000
14,2023-08-12,13300000
14,2023-08-13,13400000
14,2023-08-14,13400000
14,2023-08-15,13400000
14,2023-08-16,13600000
14,2023-08-17,13600000
14,2023-08-18,13400000
14,2023-08-19,13400000
14,2023-08-20,13400000
14,2023-08-21,13400000
14,2023-08-22,13400000
14,2023-08-23,13400000
14,2023-08-24,13400000
14,2023-08-25,13400000
14,2023-08-26,13400000
14,2023-08-27,13400000
14,2023-08-28,13400000
14,2023-08-29,13400000
14,2023-08-30,13450000
14,2023-08-31,13450000
14,2023-09-01,13450000
14,2023-09-02,13450000
14,2023-09-03,13450000
14,2023-09-04,13450000
14,2023-09-05,13450000
14,2023-09-06,13450000
14,2023-09-07,13450000
14,2023-09-08,13450000
14,2023-09-09,13450000
14,2023-09-10,13450000
14,2023-09-11,13450000
14,2023-09-12,13450000
14,2023-09-13,13450000
15,2021-10-20,24500000
15,2021-10-21,24500000
15,2021-10-22,24500000
15,2021-10-23,24500000
15,2021-10-24,24500000
15,2021-10-25,24500000
15,2021-10-26,24500000
15,2021-10-27,24500000
15,2021-10-28,24500000
15,2021-10-29,24500000
15,2021-10-30,24500000
15,2021-10-31,24500000
15,2021-11-01,24500000
15,2021-11-02,24500000
15,2021-11-03,24500000
15,2021-11-04,24500000
15,2021-11-05,24500000
15,2021-11-06,24500000
15,2021-11-07,24500000
15,2021-11-08,24500000
15,2021-11-09,24500000
15,2021-11-10,24500000
15,2021-11-11,24500000
15,2021-11-12,24500000
15,2021-11-13,24500000
15,2021-11-14,24500000
15,2021-11-15,24500000
15,2021-11-16,24500000
15,2021-11-17,24500000
15,2021-11-18,24500000
15,2021-11-19,24500000
15,2021-11-20,24500000
15,2021-11-21,24500000
15,2021-11-22,24500000
15,2021-11-23,24500000
15,2021-11-24,24500000
15,2021-11-25,24500000
15,2021-11-26,24500000
15,2021-11-27,24500000
15,2021-11-28,24500000
15,2021-11-29,24500000
15,2021-11-30,24500000
15,2021-12-01,24500000
15,2021-12-02,24500000
15,2021-12-03,24500000
15,2021-12-04,24500000
15,2021-12-05,24500000
15,2021-12-06,24500000
15,2021-12-07,24500000
15,2021-12-08,24500000
15,2021-12-09,24500000
15,2021-12-10,24500000
15,2021-12-11,24500000
15,2021-12-12,24500000
15,2021-12-13,24500000
15,2021-12-14,24500000
15,2021-12-15,24500000
15,2021-12-16,24500000
15,2021-12-17,24500000
15,2021-12-18,24500000
15,2021-12-19,24500000
15,2021-12-20,24500000
15,2021-12-21,24500000
15,2021-12-22,24500000
15,2021-12-23,24500000
15,2021-12-24,24500000
15,2021-12-25,24500000
15,2021-12-26,24500000
15,2021-12-27,24500000
15,2021-12-28,24500000
15,2021-12-29,23600000
15,2021-12-30,23600000
15,2021-12-31,23600000
15,2022-01-01,23600000
15,2022-01-02,23600000
15,2022-01-03,23600000
15,2022-01-04,23600000
15,2022-01-05,23600000
15,2022-01-06,23600000
15,2022-01-07,23600000
15,2022-01-08,23600000
15,2022-01-09,23600000
15,2022-01-10,23600000
15,2022-01-11,23600000
15,2022-01-12,23600000
15,2022-01-13,23600000
15,2022-01-14,23600000
15,2022-01-15,23600000
15,2022-01-16,23600000
15,2022-01-17,23600000
15,2022-01-18,23600000
15,2022-01-19,23600000
15,2022-01-20,23600000
15,2022-01-21,23600000
15,2022-01-22,23600000
15,2022-01-23,23600000
15,2022-01-24,23600000
15,2022-01-25,23600000
15,2022-01-26,23600000
15,2022-01-27,28000000
15,2022-01-28,28000000
15,2022-01-29,28000000
15,2022-01-30,28000000
15,2022-01-31,28000000
15,2022-02-01,28000000
15,2022-02-02,28000000
15,2022-02-03,28000000
15,2022-02-04,28000000
15,2022-02-05,28000000
15,2022-02-06,28000000
15,2022-02-07,28000000
15,2022-02-08,28000000
15,2022-02-09,28000000
15,2022-02-10,28000000
15,2022-02-11,28000000
15,2022-02-12,28000000
15,2022-02-13,28000000
15,2022-02-14,28000000
15,2022-02-15,28000000
15,2022-02-16,31000000
15,2022-02-17,31500000
15,2022-02-18,31500000
15,2022-02-19,31500000
15,2022-02-20,31500000
15,2022-02-21,30500000
15,2022-02-22,30500000
15,2022-02-23,30500000
15,2022-02-24,30500000
15,2022-02-25,30500000
15,2022-02-26,30500000
15,2022-02-27,30500000
15,2022-02-28,30500000
15,2022-03-01,30600000
15,2022-03-02,30600000
15,2022-03-03,30600000
15,2022-03-04,30600000
15,2022-03-05,30600000
15,2022-03-06,30600000
15,2022-03-07,30600000
15,2022-03-08,30600000
15,2022-03-09,30600000
15,2022-03-10,30600000
15,2022-03-11,30600000
15,2022-03-12,30600000
15,2022-03-13,30600000
15,2022-03-14,30600000
15,2022-03-15,29000000
15,2022-03-16,29000000
15,2022-03-17,29000000
15,2022-03-18,29000000
15,2022-03-19,29000000
15,2022-03-20,29000000
15,2022-03-21,29000000
15,2022-03-22,29000000
15,2022-03-23,29000000
15,2022-03-24,29000000
15,2022-03-25,29000000
15,2022-03-26,29000000
15,2022-03-27,29000000
15,2022-03-28,29000000
15,2022-03-29,29000000
15,2022-03-30,29000000
15,2022-03-31,29000000
15,2022-04-01,29000000
15,2022-04-02,29000000
15,2022-04-03,29000000
15,2022-04-04,29000000
15,2022-04-05,29000000
15,2022-04-06,29000000
15,2022-04-07,29000000
15,2022-04-08,29000000
15,2022-04-09,29000000
15,2022-04-10,29000000
15,2022-04-11,29000000
15,2022-04-12,29000000
15,2022-04-13,29000000
15,2022-04-14,29000000
15,2022-04-15,29000000
15,2022-04-16,29000000
15,2022-04-17,29000000
15,2022-04-18,29000000
15,2022-04-19,29000000
15,2022-04-20,29000000
15,2022-04-21,29000000
15,2022-04-22,29000000
15,2022-04-23,29000000
15,2022-04-24,29000000
15,2022-04-25,29000000
15,2022-04-26,29000000
15,2022-04-27,29000000
15,2022-04-28,29000000
15,2022-04-29,29000000
15,2022-04-30,29000000
15,2022-05-01,29000000
15,2022-05-02,29000000
15,2022-05-03,29000000
15,2022-05-04,29000000
15,2022-05-05,29000000
15,2022-05-06,29000000
15,2022-05-07,29000000
15,2022-05-08,29000000
15,2022-05-09,29000000
15,2022-05-10,29000000
15,2022-05-11,29000000
15,2022-05-12,29000000
15,2022-05-13,29000000
15,2022-05-14,29000000
15,2022-05-15,26800000
15,2022-05-16,26800000
15,2022-05-17,26800000
15,2022-05-18,26800000
15,2022-05-19,26800000
15,2022-05-20,26800000
15,2022-05-21,26800000
15,2022-05-22,26800000
15,2022-05-23,26800000
15,2022-05-24,26800000
15,2022-05-25,26800000
15,2022-05-26,26800000
15,2022-05-27,26800000
15,2022-05-28,26800000
15,2022-05-29,26800000
15,2022-05-30,26800000
15,2022-05-31,26800000
15,2022-06-01,26800000
15,2022-06-02,26800000
15,2022-06-03,26800000
15,2022-06-04,26800000
15,2022-06-05,26800000
15,2022-06-06,26800000
15,2022-06-07,26800000
15,2022-06-08,26800000
15,2022-06-09,26000000
15,2022-06-10,26000000
15,2022-06-11,26000000
15,2022-06-12,25500000
15,2022-06-13,25500000
15,2022-06-14,25900000
15,2022-06-15,25900000
15,2022-06-16,25900000
15,2022-06-17,25900000
15,2022-06-18,25900000
15,2022-06-19,25900000
15,2022-06-20,25900000
15,2022-06-21,25900000
15,2022-06-22,25900000
15,2022-06-23,24900000
15,2022-06-24,24900000
15,2022-06-25,24900000
15,2022-06-26,25900000
15,2022-06-27,25900000
15,2022-06-28,25900000
15,2022-06-29,25900000
15,2022-06-30,25900000
15,2022-07-01,25900000
15,2022-07-02,25900000
15,2022-07-03,25900000
15,2022-07-04,25900000
15,2022-07-05,25900000
15,2022-07-06,25900000
15,2022-07-07,25900000
15,2022-07-08,25900000
15,2022-07-09,25900000
15,2022-07-10,25900000
15,2022-07-11,25900000
15,2022-07-12,25900000
15,2022-07-13,25900000
15,2022-07-14,25900000
15,2022-07-15,25900000
15,2022-07-16,25900000
15,2022-07-17,25900000
15,2022-07-18,25900000
15,2022-07-19,25900000
15,2022-07-20,25900000
15,2022-07-21,25900000
15,2022-07-22,25900000
15,2022-07-23,25900000
15,2022-07-24,25900000
15,2022-07-25,25900000
15,2022-07-26,25900000
15,2022-07-27,25900000
15,2022-07-28,25900000
15,2022-07-29,25900000
15,2022-07-30,25900000
15,2022-07-31,25900000
15,2022-08-01,25900000
15,2022-08-02,25900000
15,2022-08-03,25900000
15,2022-08-04,25900000
15,2022-08-05,25900000
15,2022-08-06,25900000
15,2022-08-07,25900000
15,2022-08-08,25900000
15,2022-08-09,25900000
15,2022-08-10,25900000
15,2022-08-11,25900000
15,2022-08-12,25900000
15,2022-08-13,25900000
15,2022-08-14,25900000
15,2022-08-15,25300000
15,2022-08-16,25300000
15,2022-08-17,25300000
15,2022-08-18,25300000
15,2022-08-19,25300000
15,2022-08-20,25300000
15,2022-08-21,25000000
15,2022-08-22,24500000
15,2022-08-23,24500000
15,2022-08-24,24500000
15,2022-08-25,24500000
15,2022-08-26,24500000
15,2022-08-27,24500000
15,2022-08-28,24500000
15,2022-08-29,24500000
15,2022-08-30,24500000
15,2022-08-31,24500000
15,2022-09-01,24500000
15,2022-09-02,24500000
15,2022-09-03,24500000
15,2022-09-04,24500000
15,2022-09-05,24500000
15,2022-09-06,24500000
15,2022-09-07,24500000
15,2022-09-08,24500000
15,2022-09-09,24500000
15,2022-09-10,24500000
15,2022-09-11,24500000
15,2022-09-12,24500000
15,2022-09-13,24500000
15,2022-09-14,24500000
15,2022-09-15,24500000
15,2022-09-16,24500000
15,2022-09-17,24500000
15,2022-09-18,24500000
15,2022-09-19,24500000
15,2022-09-20,24500000
15,2022-09-21,24500000
15,2022-09-22,24500000
15,2022-09-23,24500000
15,2022-09-24,24500000
15,2022-09-25,25600000
15,2022-09-26,25600000
15,2022-09-27,25600000
15,2022-09-28,25600000
15,2022-09-29,25600000
15,2022-09-30,25600000
15,2022-10-01,25600000
15,2022-10-02,25600000
15,2022-10-03,25600000
15,2022-10-04,25600000
15,2022-10-05,25600000
15,2022-10-06,25600000
15,2022-10-07,25600000
15,2022-10-08,25600000
15,2022-10-09,25600000
15,2022-10-10,25600000
15,2022-10-11,25600000
15,2022-10-12,25600000
15,2022-10-13,25600000
15,2022-10-14,25600000
15,2022-10-15,25600000
15,2022-10-16,25600000
15,2022-10-17,25600000
15,2022-10-18,25600000
15,2022-10-19,25600000
15,2022-10-20,25600000
15,2022-10-21,25600000
15,2022-10-22,25600000
15,2022-10-23,25600000
15,2022-10-24,25600000
15,2022-10-25,25600000
15,2022-10-26,25600000
15,2022-10-27,25600000
15,2022-10-28,25600000
15,2022-10-29,25600000
15,2022-10-30,25600000
15,2022-10-31,25600000
15,2022-11-01,25600000
15,2022-11-02,25600000
15,2022-11-03,25600000
15,2022-11-04,25600000
15,2022-11-05,25600000
15,2022-11-06,25600000
15,2022-11-07,25600000
15,2022-11-08,25600000
15,2022-11-09,25600000
15,2022-11-10,24300000
15,2022-11-11,24300000
15,2022-11-12,24300000
15,2022-11-13,24300000
15,2022-11-14,24300000
15,2022-11-15,24300000
15,2022-11-16,24300000
15,2022-11-17,24300000
15,2022-11-18,24300000
15,2022-11-19,24300000
15,2022-11-20,24300000
15,2022-11-21,24300000
15,2022-11-22,24300000
15,2022-11-23,24300000
15,2022-11-24,24300000
15,2022-11-25,24300000
15,2022-11-26,24300000
15,2022-11-27,21000000
15,2022-11-28,21000000
15,2022-11-29,21000000
15,2022-11-30,21000000
15,2022-12-01,21000000
15,2022-12-02,21000000
15,2022-12-03,21000000
15,2022-12-04,21000000
15,2022-12-05,21000000
15,2022-12-06,21000000
15,2022-12-07,21000000
15,2022-12-08,21000000
15,2022-12-09,21000000
15,2022-12-10,21000000
15,2022-12-11,21000000
15,2022-12-12,21000000
15,2022-12-13,21000000
15,2022-12-14,21000000
15,2022-12-15,21000000
15,2022-12-16,21000000
15,2022-12-17,21000000
15,2022-12-18,21000000
15,2022-12-19,21000000
15,2022-12-20,21000000
15,2022-12-21,21000000
15,2022-12-22,21000000
15,2022-12-23,21000000
15,2022-12-24,21000000
15,2022-12-25,21000000
15,2022-12-26,21800000
15,2022-12-27,21800000
15,2022-12-28,21800000
15,2022-12-29,21800000
15,2022-12-30,21800000
15,2022-12-31,21800000
15,2023-01-01,21800000
15,2023-01-02,21800000
15,2023-01-03,21800000
15,2023-01-04,21800000
15,2023-01-05,22500000
15,2023-01-06,22500000
15,2023-01-07,22500000
15,2023-01-08,22500000
15,2023-01-09,22500000
15,2023-01-10,22500000
15,2023-01-11,22500000
15,2023-01-12,22500000
15,2023-01-13,22500000
15,2023-01-14,22500000
15,2023-01-15,22500000
15,2023-01-16,22500000
15,2023-01-17,22500000
15,2023-01-18,22500000
15,2023-01-19,22500000
15,2023-01-20,22500000
15,2023-01-21,22500000
15,2023-01-22,22500000
15,2023-01-23,22500000
15,2023-01-24,22500000
15,2023-01-25,22500000
15,2023-01-26,22500000
15,2023-01-27,22500000
15,2023-01-28,22500000
15,2023-01-29,22500000
15,2023-01-30,22500000
15,2023-01-31,22500000
15,2023-02-01,21900000
15,2023-02-02,21900000
15,2023-02-03,21900000
15,2023-02-04,21900000
15,2023-02-05,21900000
15,2023-02-06,20800000
15,2023-02-07,20800000
15,2023-02-08,20800000
15,2023-02-09,20800000
15,2023-02-10,20800000
15,2023-02-11,20800000
15,2023-02-12,20800000
15,2023-02-13,20800000
15,2023-02-14,20800000
15,2023-02-15,20800000
15,2023-02-16,20800000
15,2023-02-17,20800000
15,2023-02-18,20800000
15,2023-02-19,20800000
15,2023-02-20,20800000
15,2023-02-21,21220000
15,2023-02-22,21220000
15,2023-02-23,21220000
15,2023-02-24,21220000
15,2023-02-25,21220000
15,2023-02-26,21220000
15,2023-02-27,21220000
15,2023-02-28,21220000
15,2023-03-01,21220000
15,2023-03-02,21220000
15,2023-03-03,21220000
15,2023-03-04,21220000
15,2023-03-05,21220000
15,2023-03-06,21220000
15,2023-03-07,21220000
15,2023-03-08,20152000
15,2023-03-09,20152000
15,2023-03-10,20152000
15,2023-03-11,20152000
15,2023-03-12,20152000
15,2023-03-13,20152000
15,2023-03-14,20152000
15,2023-03-15,20152000
15,2023-03-16,20152000
15,2023-03-17,20152000
15,2023-03-18,20152000
15,2023-03-19,20152000
15,2023-03-20,20152000
15,2023-03-21,20152000
15,2023-03-22,22300000
15,2023-03-23,22300000
15,2023-03-24,22300000
15,2023-03-25,22300000
15,2023-03-26,22300000
15,2023-03-27,22300000
15,2023-03-28,22300000
15,2023-03-29,24182000
15,2023-03-30,24182000
15,2023-03-31,24182000
15,2023-04-01,24182000
15,2023-04-02,24182000
15,2023-04-03,24182000
15,2023-04-04,24182000
15,2023-04-05,24182000
15,2023-04-06,24182000
15,2023-04-07,24182000
15,2023-04-08,24182000
15,2023-04-09,24182000
15,2023-04-10,24182000
15,2023-04-11,24182000
15,2023-04-12,24182000
15,2023-04-13,24182000
15,2023-04-14,24182000
15,2023-04-15,24182000
15,2023-04-16,24182000
15,2023-04-17,24182000
15,2023-04-18,24182000
15,2023-04-19,24182000
15,2023-04-20,24182000
15,2023-04-21,24182000
15,2023-04-22,24182000
15,2023-04-23,24182000
15,2023-04-24,24182000
15,2023-04-25,24182000
15,2023-04-26,24182000
15,2023-04-27,24182000
15,2023-04-28,24182000
15,2023-04-29,24182000
15,2023-04-30,24182000
15,2023-05-01,24182000
15,2023-05-02,24182000
15,2023-05-03,24182000
15,2023-05-04,24182000
15,2023-05-05,24182000
15,2023-05-06,24182000
15,2023-05-07,24182000
15,2023-05-08,24182000
15,2023-05-09,24182000
15,2023-05-10,24182000
15,2023-05-11,24182000
15,2023-05-12,24182000
15,2023-05-13,24182000
15,2023-05-14,24182000
15,2023-05-15,24000000
15,2023-05-16,24000000
15,2023-05-17,24000000
15,2023-05-18,24000000
15,2023-05-19,24000000
15,2023-05-20,24000000
15,2023-05-21,24000000
15,2023-05-22,24000000
15,2023-05-23,24000000
15,2023-05-24,24000000
15,2023-05-25,24000000
15,2023-05-26,24000000
15,2023-05-27,24000000
15,2023-05-28,24000000
15,2023-05-29,24000000
15,2023-05-30,24000000
15,2023-05-31,24000000
15,2023-06-01,24000000
15,2023-06-02,24000000
15,2023-06-03,24000000
15,2023-06-04,24000000
15,2023-06-05,24000000
15,2023-06-06,24000000
15,2023-06-07,24000000
15,2023-06-08,24000000
15,2023-06-09,23800000
15,2023-06-10,23800000
15,2023-06-11,23800000
15,2023-06-12,23800000
15,2023-06-13,23800000
15,2023-06-14,23800000
15,2023-06-15,23800000
15,2023-06-16,23800000
15,2023-06-17,23800000
15,2023-06-18,23800000
15,2023-06-19,23800000
15,2023-06-20,23800000
15,2023-06-21,23800000
15,2023-06-22,23800000
15,2023-06-23,23800000
15,2023-06-24,23800000
15,2023-06-25,23800000
15,2023-06-26,23800000
15,2023-06-27,23800000
15,2023-06-28,23800000
15,2023-06-29,23800000
15,2023-06-30,23800000
15,2023-07-01,23800000
15,2023-07-02,23800000
15,2023-07-03,23800000
15,2023-07-04,23800000
15,2023-07-05,23800000
15,2023-07-06,23800000
15,2023-07-07,23800000
15,2023-07-08,23800000
15,2023-07-09,23800000
15,2023-07-10,23800000
15,2023-07-11,23800000
15,2023-07-12,23800000
15,2023-07-13,23800000
15,2023-07-14,23800000
15,2023-07-15,23800000
15,2023-07-16,23800000
15,2023-07-17,23800000
15,2023-07-18,23800000
15,2023-07-19,23800000
15,2023-07-20,23800000
15,2023-07-21,23800000
15,2023-07-22,23800000
15,2023-07-23,23800000
15,2023-07-24,24990000
15,2023-07-25,24990000
15,2023-07-26,24990000
15,2023-07-27,24990000
15,2023-07-28,24990000
15,2023-07-29,24990000
15,2023-07-30,24990000
15,2023-07-31,24990000
15,2023-08-01,24990000
15,2023-08-02,24990000
15,2023-08-03,24990000
15,2023-08-04,24990000
15,2023-08-05,24990000
15,2023-08-06,24990000
15,2023-08-07,24990000
15,2023-08-08,24990000
15,2023-08-09,24600000
15,2023-08-10,24600000
15,2023-08-11,24600000
15,2023-08-12,24600000
15,2023-08-13,20000000
15,2023-08-14,20000000
15,2023-08-15,20000000
15,2023-08-16,20000000
15,2023-08-17,20000000
15,2023-08-18,20000000
15,2023-08-19,20000000
15,2023-08-20,20000000
15,2023-08-21,20000000
15,2023-08-22,20000000
15,2023-08-23,20000000
15,2023-08-24,20000000
15,2023-08-25,20000000
15,2023-08-26,20000000
15,2023-08-27,20000000
15,2023-08-28,20000000
15,2023-08-29,20000000
15,2023-08-30,20000000
15,2023-08-31,20000000
15,2023-09-01,20000000
15,2023-09-02,20000000
15,2023-09-03,20000000
15,2023-09-04,20000000
15,2023-09-05,20000000
15,2023-09-06,20000000
15,2023-09-07,20000000
15,2023-09-08,20000000
15,2023-09-09,22100000
15,2023-09-10,22100000
15,2023-09-11,22100000
15,2023-09-12,22100000
15,2023-09-13,22100000
16,2022-04-13,7300000
