comment,music_id
어릴때는 그저 도발에 열받아서 남자애를 패는건줄 알았는데 나이먹고 보니까 일부러 여자가 정떨어지게 하려고 쥐어팬 것 같은게 왜케 슬프냐 ㅠㅠ 쿨한척 하지만 손수건 던질때 얼마나 맘이 아팠을까..손수건과 함께 사랑의 마음도 던져버린 그의 심정이..그리고 그렇게 헤어진게 그 여자와의 마지막 이었음을..,27
봐도봐도 또보고있는뮤비,27
05:01 창정이 형 표정 ㄷㄷㄷㄷㄷ,27
2:26 존잘 이때 창정옹 30살이엿네 얼굴도 리즈시절인듯,27
진짜 영화한편본거같다...,27
어쩌다 보니 이노래를 지금도 검색해서 들어오고있네,27
Wow my idol!!,27
누군가 한명은 꼭 부른다나머지 사람들은 노랜 안 듣고뮤비만 입 벌리고 본다,27
"술이 한잔 생각나는밤 같이 있는것 같아요 그 좋았던 시절들이젠 모두 한숨만 되네요떠나는 그대 얼굴이 혹시 울지나 않을까 나 먼저 돌아섰죠 그때부터 그리워요 사람이 변하는걸요 다시 전보다 그댈 원해요 이렇게 취할때면 꺼져버린 전화를 붙잡고  여보세요 나야 거기 잘지내니 여보세요 왜 말 안하니 울고 있니 내가 오랜만이라서 사랑하는 사람이라서 그대 소중한 마음 밀쳐낸 이기적인 그때에 나에게 그대를 다시 불러오라고 미친듯이 외쳤어  떠나는 그대 얼굴이 마치 처음과 같아서 나 눈물이 났어요 그때부터 그리워요 사랑이 변하는걸요 다시 전보다 그댈원해요이렇게 취할때면 바뀌어버린 전화번호 누르고  여보세요 나야 거기 잘지내니 오랜만이야 내 사랑아 그대를 다시 불러오라고 미친듯이 울었어 (후우우우우후후)  여보세요 나야 정말 미안해 이기적인 그때에나에게 그대를 다시 불러오라고 미친듯이 외쳤어",27
옛날 뮤직비디오는 왜 다 슬픈겨,27
1:20 이거 진짜 어려운건데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ아직도 당구칠때 이 길로 가는걸 임창정이라고 합니다ㅋㅋㅋ,27
4:58  창정이형 머리 쓸어 넘길 때 멋있다,27
노래방이 그리워서 이 영상을 일부러 찾아왔음.... 아 노래방가고 싶다.,27
저 일본사람인데 이노래 진짜 좋아요ㅎㅎㅎ,27
연기 개잘해...ㅋㅋㅋ,27
뮤비가 한편의 영화군요! ㅜㅜ,27
10대는 발라드 노래 보단 그래도 다른 노래가 좋지20대는 음 ...... 좋은 노래네30~40대는 술먹고 들으면 웁니다 ㅠㅠ,27
오~~ 최원영씨도 나오네 ㄷㄷㄷ 그 땐 몰랐는데,27
2019년 문뜩 듣고 싶었다,27
아 이게 뮤비였어? 영화의 한장면인줄 알았는데,27
술이 한잔 생각 나는 밤같이 있는것같아요그 좋았던 시절들이젠 모두 한숨만 되네요떠나는 그대 얼굴이혹시 울지나 않을까나 먼저 돌아섰죠그때부터 그리워요사람이 변하는걸요다시 전보다 그댈 원해요이렇게 취할때면꺼져버린 전화를 붙잡고여보세요 나야 거기 잘지내니여보세요 왜 말 안하니울고있니 내가 오랜만이라서사랑하는 사람이라서그대 소중한 마음밀쳐낸이기적인 그때의 나에게그대를 다시 불러오라고미친듯이 외쳤어떠나는 그대 얼굴이마치 처음과 같아서나 눈물이 났어요그때부터 그리워요사람이 변하는걸요다시 전보다 그댈 원해요이렇게 취할때면바뀌어버린 전화번홀 누르고여보세요 나야 거기 잘지내니오랜만이야 내 사랑아그대를 다시 불러 오라고미친듯이 울었어 우~여보세요 나야 정말 미안해이기적인 그때의 나에게그대를 다시 불러오라고미친듯이 외쳤어,27
1:52 창문에서 뮤비 찍는거 구경하네요 ㄷㄷ,27
옛날 뮤비들은 서사가 있어서 좋더라요즘처럼 빵댕이만 흔들어재끼는 뮤비도 좋지만 가끔씩은 이런 뮤비들이 그리워....,27
나 뮤비 풀로 보는 거 첨이다ㅋㅋ 맨날 노래방에서만 보다가..,27
1:37 창정이 형님의 싸커킥을 보고 축구선수의 꿈을 키웠읍니다...,27
4:50 여기부분때문에 코노갈때마다 뿜는다고 ㅋㅋㅋ,27
창정이형이 이걸본다면 꼭 물어보고싶은게 있다...마지막에 깐족거리는 대학생 때릴때...그놈이 뭐라했는지 ..그 대화가 너무 궁금하다.,27
노래방에서 봐도봐도안질림,27
지금 봐도 양아치연기에 짱은 임창정이내요 ㅎㅎ,27
대한민국 양아치 싱그로율 1000% 형사역 1000% 어떤 역이던 잘어울려요,27
0:53   아 손바닥 넘 귀엽고 웃기다 ㅋㅋㅋㅋㅋ,27
레전드 오브 레전드,27
4:50 노래방 갈때마다 맞는 형ㅜ,27
나만 빵송국 건달과 사랑에 빠졌다 보고 왔냐구.... 다들 눈물흘리시는데 전 스노우 필터 가득 찬 그 얼굴이 아른거려서 입꼬리도 같이 들쑥날쑥 하네요..,27
비공식 1억뷰 뮤비,27
전설의 쌍발차기 뮤비하고 들어왔는데 뮤비가 생각보다 너무 슬퍼서 놀람,27
뭐냐? 대사가 없어도 대사가 다들리네???? 감독이 좋은거냐?  명곡이 이런거냐??? 아님 둘 다냐?,27
비공식 국내 조회수 10억뷰,27
민희야좋아한다고 말못했던게 평생 후회스러워존나좋아했다 너무예쁜민희야사랑해,27
소주한잔과 견줄수 있는 뮤비는 슬픈 혼잣말임,27
뮤비 제대로 처음봄.내 나이 40대,27
이걸 팔다니.. ,27
창수형!!!!!뚝배기ㅠㅠ,27
4:50  노래방가면 맨날 맞는애ㅋㅋㅋ,27
아니 왜 또 이 형  이름이 창수야 ㅠㅠ 이형 진짜 영화 창수 찍음 ㅋㅋ,27
비공식 1억뷰....,27
04:50 창정이형한테 맞는 저분 지금은 끝난 스카이캐슬 우주아빠 최원영씨 ㄷㄷ;,27
혹시나해서 찾아봤는데 창정이형한테 맞는분 sky캐슬 우주아빠였네 ㅋㅋ,27
제가 저형 차에 날아차기하는거 보고 뻑이가서 팬이되엇습니다.,27
2:42 삑사리 연기 아주 굳,27
1등개 레전드 뮤비!!!!,27
여주 이름이 이미나.임창정 1집 타이틀 '이미나'에게로.임창정 첫사랑 이미나를 위해 부른 노래 '이미나에게로',27
준코에서 노래 잘 하는 친구의 꿀성대와 소주 한 잔 그리고 이 영상보면 어느순간 전여친한테 전화하고있다. 다들 셋중 하 나는 포기하세요..,27
2019년에도 보고있네 ㅠㅠ,27
대한민국 포장마차 국룰 뮤비,27
현실에선 깡패 절대 만나지 마세요 인생조져요~~,27
시작부터 ㅋㅋㅋㅋㅋㅋ지가 뒤에서 차박구 날라차기해 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,27
창정오빠 잘생겼어,27
6:09 아....시발 진짜 눈물난다,27
04:50 진짜 찰지게 때린다,27
보고싶네  그때 그 사람,27
3:29 어머님 되게 익숙하시네ㅋㅋㅋㅋ,27
창정오빠노래좋아,27
2:00 이름 이미나......... 창정이 형에겐 사연있는 이름이죠,27
레전드뮤비,27
이 노래 저작권을 왜 판건지 ... 참 노래방에서 소주한잔 뮤비만큼 재밌는게 없었는데,27
뮤비찍으랬더니 영활찍었네,27
"다들  모르시는게 있군요! 임창정 부하중에 “상하이조”가 있습니다 예)0:15,1:22,2:23,2:55,2:59,5:27",27
솔직히 이형 뮤비 보러 일부러 노래방 가는 사람 추천 헤헷,27
창정오빠 보고싶어,27
1:45 ㅋㅋ얼굴보고 태세전환 존나웃기네ㅋㅋㅋㅋㅋ,27
노래방에서 가장많이본 뮤직비디오 ㅋㅋ,27
우주엄마가 여기있었구나..,27
너무노래사랑해,27
노래방 단골 뮤비자너~ㅎㅎ,27
너무노래사랑해,27
너무노래사랑해,27
매일 생각나. 티를 안낼뿐이지.,27
너무노래사랑해,27
너무노래사랑해,27
06:16 잠깐....생각해보니까 이 차가  형꺼도 아닌데 왜 보내?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,27
너무노래사랑해,27
너무노래사랑해,27
앜ㅋㅋㅋㅋ 빵송국이 패러디 한거라는 그 뮤비 ㅋㅋㅋㅋㅋㅋ,27
너무노래사랑해,27
너무노래사랑해,27
1:35 바로 옆차기 꽂아버리네 시바 ㅋㅋㅋㅋㅋㅋ,27
너무노래사랑해,27
너무노래사랑해,27
ㅋㅋㅋㅋ 초반에 건달 야인시대 < 상하이 조 > 실화냐???ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,27
너무노래사랑해,27
너무노래사랑해,27
진짜 양아치 : 김창렬 양아치 연기자 갑 : 임창정,27
너무노래사랑해,27
노래좋아 ,27
전나 카리스마있어. 그러니 여자들이 뻑이 가지.,27
청정 오빠너무잘생겼어,27
와 이때부터 창수였구나…..,27
마지막에 각목으로 머리맞아서바보된거구나 왜 바보인지 이제야 알았네,27
예전엔 교통사고 나면 요즘 처럼 삭막하진 않아서 뮤비처럼 좋은 인연으로 될수 있었다요즘엔 연락처 교환도 없이 보험사에게 다 맡기지만약 현재는 피해자가 전화통화한다면 이상한 사람 취급 당하게 될거다,27
임창정 잘생겼어,27
창정이형 색즉시공 룸메 줘패네 ㅋㅋㅋ,27
창정오빠 팬이예요,27
여기서 나온 임창정씨의 이름이 창수. 창수라는 임창정씨 주연의 영화도 나왓습니다,27
영화 한 편... 너모 슬프자낭. ,27
창정오빠 황금목고리예뻐,27
이 영화는 제목이 뭐에요. ost랑 너무 좋네요,27
눈빛에 정들었어!^^,27
ㅋㅋ옛날에 노래방가서 친구중에 누가 이노래 부르면 노래는 안듣고 다들 뮤비만 보느라 정신없었지 ㅋㅋㅋ거의 영화한편이라 ㅋㅋㅋ,27
창정오빠 너무모자예뻐,27
너무예뻐,27
너무예뻐,27
너무예뻐,27
너무예뻐,27
너무예뻐,27
보캐블러린가 영어 뭐시기... 추억돋네,27
내가 돈이많으면 소주한잔저작권 다시사서 임창정한테 돌려주고싶네..,27
좋네 좋아요,27
어제 만취해도 오늘 이거면 또 만취 가능이다,27
형 사랑해요,27
보고 뚀보고 자고일어나서 보고 또보고 만날 보고 ㄷㄷㄷ,27
놀랍게도 조회수는1000만이 안나오네,27
인생 곡,27
노래 쪼아썽 드러썽,27
창정형님이 진리,27
여주결말 나오는거로 신곡 뮤비점...,27
뮤비 스토리 창정이형이 짲을듯,27
이거는 진짜 영화야 영화,27
명장면    1:28 4:21,27
이게벌써 20년전 노래야?,27
옛날이 떠오른다~ 얼,27
노래방가서 이 뮤비나오면 입벌리고 처다봄,27
"Is this a movie soundtrack? if so, whats the name of the movie?",27
영화같은  90년대 감성 비디오!! 근데 중간에 대학생 남자가 최원영 배우 맞나? 젊을때도 미남이네 ㅋㅋ,27
노래방에서 이 뮤비 뜨면 노래 집중 안 됨 ㅋㅋ,27
"헐..  여자이름은 이미나, 임창정 극중 이름은 창수... 이거 완전 큰그림이네",27
창수ㄷㄷㄷ 임창정 유니버스인가,27
ㅈㄴ 고독하구만…,27
이게 먼저인가.. 영화 창수가 먼저인가.. 너무 애틋해서..ㅠㅠ,27
오빠 너무 유쾌하시네요,27
남자는 저런 회상이 한번은 오마주 된다,27
노래는 ㅇㅈ,27
고화질 원본을 보고싶다.,27
연기쩐다.빅,27
소주한잔..미쳐다ㅎ,27
이형은 진짜 씨발 찌질해도 멋있네,27
창정오빠 잘지내시죠,27
이때감성그립,27
뭔데 눈물나지,27
창정오빠 보고싶다,27
재능만으로 멋진데 ㅠㅜ 어휴,27
노래방 가서 소주한잔 부르면 계속 이거나오는데 웃겨서 못부르겠음 ㅋㅋㅋ,27
노래 ㅅㅂ 찰떡이다,27
임창정잘생겻다,27
우영우 연기.. 이걸로 다시 돌아봐라ㅋㅋ,27
내가 술 한잔 해서 그런게 아니라 창정이형은 연기를 하면 막 웃겼다가 눈물나게 했다가노래를 불러도 웃기다가 눈물났다가 막 자유자재에요....무슨 지아이유격대 장난감 같아요..ㅎㅎ아...그거 겁나 비싸서 함부로 못 샀는데..;;;,27
고3 내 아련한 시절..,27
노래좋아해,27
노래좋아해,27
노래좋아해,27
노래좋아해,27
노래좋아해,27
노래좋아해,27
노래좋아해,27
노래좋아해,27
머리 다친 연기 예술이네 씨바,27
형 그래서 이 열린결말 진짜를 언제 알려주실건가요 ㅠㅠ,27
저  깐죽이 줘팰때 속이 뻥 뚫림 ㅋ,27
창정이형 고향이 소주로 유명하지,27
와 여자 이름 이미나네.. 진짜 첫사랑이 깅렬..,27
뮤비 여배우 누군가요 첫눈에 반했습니다.,27
맥주 한잔도 나올때 됐다,27
창정이형은 남자팬 뿐이 없을걸? 여자팬 한번도 못봤어 그래서 나도 팬이야 ㅋㅋ,27
바보형 연기도 일품이네요,27
창정오빠 머리스타일예뻐,27
뭔가 억울하고 연민이 생기는 역할은 임창정이랑 공효진이 다해먹던 시절,27
뺨치는 장면 유명하지 ㅋㅋㅋㅋㅋ,27
지금까지 듣고 있는 사람 손!!️️️️,27
솔직히 내 느낌은 한국의 양조위+주성치인데 임창정...쌔보이면서 웃긴거..쉽지 않다,27
휴 ..술만먹으면 온다화장실 안가고 여기서 지린다,27
노래방말고 다른데에서 처음 봄 ㅋㅋㅋ,27
0:12 와thㅝ  ,27
ㅠㅠㅠㅠㅠ,27
와 근데 이때 뮤직비디오 여주가 지금 임창정 와이프랑 닮았네,27
올백 저 머리숱이랑 저런거 ㅈㄴ멋잇는거 같음 ㅋㅋ,27
영화로 만들어 주세요;,27
어쩔수 없다 이건 그냥 그랬던거다.내가 여자라면 결혼하고팠던 한남자 임창정 잘사시오~,27
눈물이난다,27
나만 이 뮤비 노래방에서 본건가???,27
노래방가서 이거나오면 노래하는사람 노래안듣고 뮤비뚫러져라 시청함 ㅋㅋㅋㅋ,27
창정오빠 모자예뻐,27
창정오빠사랑해,27
창정오빠사랑해,27
창정오빠사랑해,27
창정오빠사랑해,27
창정오빠사랑해,27
창정오빠사랑해,27
창정오빠사랑해,27
창정오빠사랑해,27
창정이형 실제로 궁금한게있는데 저 뮤비에서    후렴부분 저남자가 뭐라고했길래  뺨 두번 툭툭치고 죽빵친거에여? 뮤비찍으셨으니까 알려주세요 ㅠㅠ 제발요 창정이형ㄹ!!,27
서울 사투리 오진다,27
파이팅,27
파이팅,27
파이팅,27
이 시기에 걸그룹 데뷔시킨다고  저작권 팔아먹는 돌아이! 아이들과마누라는 안중에 없고 장비 같은  충동적이고 감성적인 인간......,27
임창정은 무슨 노래를 불러도 어딘지 중국느낌이. ㅋㅋㅋㅋ,27
깡패에게도 순정이란게 있다~,27
창정오빠사랑해,27
어! 마!  니들은 저 삐삐가 얼매나 많은 남자들 눈물을 쪽쪽 뺐는지 모르제? 어? 마! 우리도 냉만이 있었쒀! ㅠㅜ 훌쩍,27
유트브 조회수 따졌다믄 1억뷰~,27
왜 이 노래 판권을 팔았어요>?  정말 영원히 남을 노래 인데 ㅠ ㅠㅠ,27
나 이거 목소리 있는 버전 처음 봄 ㅋㅋㅋ,27
SNL 보고 왔으면 개추 ㅋㅋ,27
노래방가면 노래안부르고 저거 본다에 손,27
04:50 ㅋㅋㅋ 아니 여기부터 손동작이랑 노래랑 싱크가 왜맞냐 ㅋㅋ,27
이등병때 군대에서 상황보다 소주한잔 흥얼거리다 선임한테 들켰는데 상황보는놈이 개념없다고 상황병은 이렇게 부르라고 했음=통신보안~나야 거기잘 지내니~,27
대배우,27
1:35 발차기 쌉풀파워지만여자 이쁘면 합의끝이라는 국룰을 시전해버림 ....단군이래 넘버원 국룰,27
너무 잘생긴거 아니냐? 하.... 인정하면 좋아요,27
4:49 20년째 보는데도 안질리네,27
슬퍼라  머리통 얻어 맞고    저능아 되었네 ....사랑이 이렇게  끝날줄이야,27
저때부터 창수였구나…,27
그 때는 몰랐는데..오랜만에 보니 교통사고 때 준 이름 전화번호 보니..이미나씨네요임창정님 첫사랑 이름이 이미나씨 라고 했던거 같은데..그래서 만든 노래가이미나 에게로이미 나에게로..,27
비공식 100억뷰,27
난 너를 한국의 유덕화 라고 생각했다 . 따거 !!!,27
이거 노래방에서 본건데 ㅋㅋㅋㅋ,27
즐거운 하루보내,27
즐거운 하루보내,27
옛날 뮤비보면 참 웃긴게 노래랑 뮤비 내용이랑 별로 연관 없고 따로 노는데뭔가 그럴싸하단 말이지,27
비공식 10억뷰 뮤비 ㄹㅇㅋㅋ,27
비공식 10억뷰 뮤직비디오,27
스토리전개가 뭔가 웃긴데 ㅋㅋㅋ,27
너무 슬퍼요 ㅠㅜ,27
저 동생은 임창정 사고 이후 본인이 보스 되었는데 끝까지 임창정 챙기네 밥 먹었나고도 묻고 밥 같이 먹자고 하고 찐형제네,27
ㅋㅋ 맨날 노래방 가면 나오는 영상,27
뮤비가한편의영화같아ᆢ,27
⚘,27
아니 상하이조 형님 소주한잔에도 나왔었나 ㅋㅋㅋㅋㅋㅋ,27
이시절 뮤비는..,27
안녕하세요 ^^귀여우니까 봐주세요 뿌잉뿌잉!,27
저런 창정이형 같은 사람 만나면 평생 맞고 살아야 됨 ㅋ,27
보고싶어,27
낭만,27
только рюмка соджу на столе,27
이 뮤비는 뭔 영화임?,27
창수형이 여기서 나온거구나... 영화 창수..,27
아니 저때도 창수였네 ㅎㅎ,27
임창정이 가수야 연기자냐,27
정도껏 레전드여야지 심하다.,27
이노래?  초창기에 하도 안떠서 지지고 복다가  뮤비로하다가 겨우 관심 받다 이렇게 왔는데 내군생활전 부터 끝날때까지 관심 못 받았어  아무튼 근 20년만에 들으니 슬프다,27
이미 나에게로가 이미나 에게로란 소문이 있었는데 소주한잔 뮤비에서 손수건과 함께 건넨 쪽지 ㅋㅋ,27
술~~이 한 짝 생각 나~~는 밤~,27
슬픈 혼잣말 (룸펜)️,27
건강 최고,27
사우스코리아 낭만양아치 인간문화재로 등재 필요,27
뮤비 비공식 조회수 1위,27
엇?이제 알앗네..여기서 창수네ㅋ영화창수도 재밋게봣는뎅~♡,27
창정오빠 너무정화연락해,27
아프지마,27
아프지마,27
잘생깄다 우리형,27
ㅠㅠㅠ ㅠㅠㅠ,27
팬이예요,27
22년에도 보고 있다,27
임창정서하얀결혼축하해,27
잘생겼어,27
임창정      ..  결혼해줘,27
노래방에서 본거야~,27
여기서 여자가 손수건줄때 이름이 이미나... 임창정님의 이미나에게로... 이미 나에게로... 이미나 에게로... 노린건가?,27
유네스코 문화유산 지정해야함,27
창정오빠 너무옷이예뻐,27
With u forever,27
Jungkook introduced me to this song i love it,27
쓸데없는 샤워씬 ㅋㅋㅋㅋㅋ,27
"오랜만에 뮤직비디오 보지만, 색즉시공이랑 왜케 비슷하냥,,;;;",27
임창정 무비중에 제일 안타까운 이노래 여주인공 강성미,27
이미 나에게로이미나 에게로,27
창정형의 첫사랑? 이미나의근황이궁금함..,27
비공식 관객수 3천만 이상 뮤비,27
마지막 장면의 의미가 뭘까요?..알듯하면서도 모르겠네요..ㅎ,27
이 뮤비에서 임창정 이름이 창수였는데 나중에 영화 '창수' 에서도 양아치 역 창수라는 이름으로 나옴;;,27
비공식 1억뷰 뮤비,27
이거 영화나 드라마잖아 ㅎㅎ,27
이미나 에게로 스토리까지,27
창정오빠,27
창정오빠,27
창정오빠,27
소주 한잔 저작권은 왜 넘겨서…,27
사랑해,27
사랑해,27
사랑해,27
사랑해,27
사랑해,27
티코박았을때 뒷편창문넘어 구경하신분 댓글달면 웃기겠다ㅋㅋ,27
아 이때 도 창수 였군 그후 창수 영화 나왔는대,27
이게 금지곡이었다니 말이 돼??? 그럼 쿨에 맥주와 땅콩은 ??  도수 높은 술은 안된다는 거야???,27
제주도 제주시 제주특별자치도 세부에서 배털을 기다립니다,27
노래방 단골 뮤비1.소주 한잔.,27
02:00 정지하고 코밑부터 손가락으로 가리면 ㄹㅇ씹존잘,27
영화한편 본거 같네.,27
뮤비 노래 남자들한테는 no.1,27
너무슬프다,27
고마워,27
고마워,27
1:05 벌로 앞으로 부르는 소주 한 잔 들어라...,27
하얀색 티셔츠 예뻐,27
4:54모두가 아는 구간,27
저주차장이...지금의건대역2번출구뒤편...,27
잘지내시죠,27
잘지내시죠,27
94년생 좋아요,27
지리긴 해,27
지금생각하니 1993년 봄이믄 대가 대가리에 피가 마르전이네.. 흠,27
감기조심히해,27
하~~~삐삐감성,27
이 뮤비때문에 영화 창수가 탄생했나?,27
제목이 뭐에요? ,27
저 깡패 찐 의리다 ㅋㅋ 창정이형 대접해주네 ㅋㅋ,27
1:59 홍콩 영화 배우 보는 거같은 느낌,27
지금보니 좀 슬프구만,27
하늘모자예뻐,27
하늘모자예뻐,27
하늘모자예뻐,27
사랑해,27
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 비공식뮤비 조회수 1위 이거 개 웃기던데,27
남자가 깡이있다,27
비공식 1억뷰,27
뿌잉뿌잉 뿌잉뿌잉,27
뿌잉뿌잉 뿌잉뿌잉 뿌잉뿌잉,27
뮤비내용이 임창정이랑 사고났던여자랑 썸타다 헤어지고 임창정이 작업하러나갔다가 상대파조직원들한테 뚜드려맞고 또드려맞고 때드려맞고 바보가되어서 그옛날을 다시회상하는거군요??,27
10년을넘게봤는데...10년동인 이해를 내가했나 모르겠네 .. 마지막 걸을때  남자..............,27
홍익인간이후로 범위군중제어는 임창정,27
그래도 부하 머리다쳐 바보된 창수를 끝까지 챙기긴 하넹,27
그래서 창수라는 영화가 만들어 졌구나,27
노래방에서 소주한잔 나오면 노래 안듣고 다 티비만봄.그리고 꽃주면서 때리는 장면 따라함,27
01:40 여자가 어휴 하는 표정 개쌉리얼. 무서운게 아니라 일단 욕먹을 각오는 했는데 생각보다 더 지랄맞음을 한탄하는 소울연기02:29 임창정 표정연기 개쌉아카데미급. 항상 상상해오던 순간이라 진짜 기분좋은데 티 못내는 표정 개리얼04:56 여자가 일단 고개를 돌리기는 하는데 말릴마음은 없고 뭔가 임창정이 좀 멋있어서 자꾸 때리는거 보고싶은 마음을 잘 표현 하여간 여자도 정상은 아님,27
2022년 11월28일에 듣는다...,27
창렬이랑만 안친하믄 갓인데,27
필름 원본 누가 가지고 있는 걸까? 화질 리마스터링 좀 해줘.,27
"이미 나에게로, 영화 창수 멀티버스인가?",27
🥹,27
다이너스티  렌트...,27
노란색옷이예뻐,27
비공식 1억뷰 영상,27
Wow,27
이미나 친구  이쁘다,27
창수다,27
뮤비가 진짜 ㅈㄴ뭐랄까 슬프기도 하고 빡치네,27
이 명곡을 백짬뽕 따위 CF 찍는 데 쓰다니. 돈이 뭐길래 자신의 최대 명곡의 명예를 더럽히네.,27
행님 소주 한잔은 남겨놓으시지 ... 왜팔았대요 자기ㅜ 평생시그니쳐인데,27
2:37 '그'대사,27
안녕냐짝사랑잘지내부디아프지말고결혼까지가,27
mc몽처럼 노래는 못미워함 mc몽도 그렇고 노래는 뭔가 왠지 더 정감있어서 슬프네,27
노래방에서 드럽게 많이 봤지 ㅋㅋ,27
몇년도 곡이죠?,27
샤인해주세요 창정오빠,27
노란티셔츠예뻐,27
임창정,27
대 한 민 국 유 일 무 이 임 창 정,27
이제보니 상하이조 행님도 보이네,27
임창정,27
짠하내 ㅜ,27
첨이랑 마지막 이어지는건가요?,27
혹시 이게 영화 창수하고 연관있는 내용은 아니죠??,27
이미나?이미나에게로~~!!,27
모자예뻐,27
kok,27
마지막 씬 원래는 그남자없을때 먼저 고백할수있었는데 집에서고백하려고 미루다가 그렇게됬다는 건가?,27
희대의 명곡내놓고 은퇴했었다니 ㅋㅋ,27
사랑하는게 진짜 좋으면서 좆같거든,27
소주한잔,27
창수씨....ㅠㅠ,27
창정오빠 하얀티예뻐,27
3류건달역은  한국1위,27
창정오빠 남친돼어줘,27
여기서 이름도 창수였네,27
소주한잔,27
이미나...이미나에게로,27
창정오빠 여자친구이정화이야,27
그러니까 남을 패고 다니는 깽패짓꺼리 하면 말로는 저런거다 라는 교훈을 주는 구나,27
4:45 색즉시공에서는 재밌게 잘 지내더만 여기서는 줘패버리네 ㅋㅋㅋㅋ,27
창정이 므찌다 ㅎㅎ,27
"한국의 짐캐리.""어. 나는 독산동 총잡이.""",27
"사고나서 여자가 준 연락처에 ""이미나"" / 1집 ""이미나""에게로",27
여보세요 나야 ~~   왜  이곡을 팔았어요...,27
"After Jungkook""s vlive ",27
쇠파이프 한 방이 여자인생 살렸노,27
이미나 나오는게참...,27
인생이 ...,27
"ㅋㅋ  트라제,그랜져xg ..  1993년인데  90년대 후반차량들이  보이는군요",27
2:33 존나 카리스마 있어... 뻑간사람?,27
,27
좀 전에 이노래 라이크카컁0 0서 불러봒는데 노래거  노햐러도럭ㅎㅇ 마언향ㅅ 청종아 횬애개,27
커피향기,27
제가 아는 조현민씨랑 노래 하는 목소리가 똑같네용  좀만더 노력하시면  조현민히든싱어 나오셔도 될듯,27
4:55 5:50 남친 패던 회상에 젖어..,27
상하이 조ㅋㅋㅋㅋ,27
마지막에 꽃들고 나가는모습 무슨뜻인가요? 여자분 보고싶어서 찾아가서 보고나오는데 무슨 의미죠?  같이 소주한잔도안하고?,27
마지막장면이 중간에 나온장면인거같은데 그라마 연락안될때 학교찾아가서 문열고닫은게 아무도없어서가 아니고 발레하는거 보고 그냥 돌아가는건가 자기스스로 신분차이갭느끼고?,27
호감 가는 양아치다 ㅎ,27
KBS 출소 하셨으면 호텔이 집 인데,27
소주두잔,27
노래방 비공식 2천만 이상,27
저작권을 왜 파냐 ㅜ,27
1:03 보조석에 타신 여성 분 혹시 전지현인가요...????,27
창수야..,27
이미나... 복선 떡밥 회수 인가요???,27
1:30 한문철 씨 나와주세요~,27
쪽지 이름 이미나깨알이네ㅋㅋㄱㅋ이미나에게로가 첫사랑 이름으로 쓴거라던데,27
1:11상하이조다,27
호텔 이신데 너희가 보고싶은가 보다,27
3:16 심영의 그곳을 저격하고 3달 뒤의 상하이 조 배우,27
일단 일잔,27
이미나네 종이에 써진글씨,27
하 남자샛키가 뮤직 보고 울었네ㅜㅜ,27
노래방각,27
이걸 왜팔았어ㅠ..?,27
커피 마신다,27
임창정 모자 0:18,27
ㅅㅂ알고보니 뮤비내용 ㅈㄴ 슬픈거였노,27
하얀티서츠예뻐,27
2:00 이미나에게로,27
1분38초 날라차기ㅎㅎ,27
머리 맞았는데... 왜 저렇게 걷냐? ㅋㅋㅋ,27
이모티콘 스티커,27
이재준본부장은 이때도 싹수가 노랬노,27
,27
가슴아파서 못보겠다,27
창정오빠정화집에놀려와,27
시간이  진짜 밉네요,27
받는것서하얀초콜릿,27
저 여자 주인공분 근황 궁금하네요ㅋㅋ,27
이미나 에게로..,27
강돔저이노래,27
"하도 잡아서, 이젠 기억도 안 나요. 하하하",27
조현민씨가 부르는것같은데 헷갈린다 이젠,27
goat...,27
내가 만났던 여자가  빨간 프라이드 똑 같은 차 몰았는데... 잘있니?,27
샤인해주세요,27
샤인해주세요,27
1993년.......,27
초콜릿,27
여기서도 창수네,27
김희철이 따라한다 이거였구나,27
노란티예뻐,27
왜그랬어 형,27
이정화 이야,27
2022년에 보는 분들 대댓글!,27
10년째 초보운전이냐고 ㅋㅋㅋ,27
이거 모르면 간첩!!,27
대학생이  건달한테 저렇게 할수있을까? ㅋ,27
슬퍼,27
이미나 에게로..,27
새남자친구되어줄래,27
창정,27
1:03,27
옛날생각나,27
다시보니까 여자도 ㅈㄴ 황당하네 ㅋㅋㅋㅋ간보는거 뭐임,27
동석이형보다 더 찰때림,27
한국 양조위,27
상하이조 ㅋㅋㅋ,27
잘부탁해,27
여보세요 나야 사천 백짬뽕하얀 국물이 시원 칼칼,27
