music_id,ymd,price_high,price_low,price_close,pct_price_change,cnt_units_traded
27,2021-06-06,70500,68500,70400,2.0,13
27,2021-06-07,70900,68000,70600,0.3,31
27,2021-06-08,70100,68400,69900,-1.0,5
27,2021-06-09,68600,68100,68100,-2.6,22
27,2021-06-10,70000,68000,68000,-0.1,22
27,2021-06-11,69900,66600,69500,2.2,18
27,2021-06-12,69600,67200,67200,-3.3,5
27,2021-06-13,69600,68500,68500,1.9,9
27,2021-06-14,69300,67600,67600,-1.3,3
27,2021-06-15,69300,66000,66000,-2.4,11
27,2021-06-16,69400,69000,69400,5.2,11
27,2021-06-17,69300,68000,69300,-0.1,2
27,2021-06-18,67100,67000,67000,-3.3,3
27,2021-06-19,69000,68000,69000,3.0,18
27,2021-06-20,68000,67500,67500,-2.2,4
27,2021-06-21,68000,67100,67100,-0.6,7
27,2021-06-22,68000,67000,68000,1.3,22
27,2021-06-23,68000,60100,62300,-8.4,41
27,2021-06-24,66600,63100,63800,2.4,11
27,2021-06-25,65400,63400,65400,2.5,15
27,2021-06-26,66200,63700,66200,1.2,12
27,2021-06-27,66600,66000,66000,-0.3,7
27,2021-06-28,65100,65000,65000,-1.5,5
27,2021-06-29,66100,63700,65700,1.1,9
27,2021-06-30,65200,63400,65200,-0.8,10
27,2021-07-01,65300,57600,59100,-9.4,43
27,2021-07-02,63000,59500,60000,1.5,13
27,2021-07-03,60900,59500,59500,-0.8,5
27,2021-07-04,60000,59500,59500,0.0,7
27,2021-07-05,60600,59500,60600,1.8,2
27,2021-07-06,60600,60300,60300,-0.5,6
27,2021-07-07,60300,60300,60300,0.0,2
27,2021-07-08,60600,58000,60600,0.5,20
27,2021-07-09,58800,58700,58700,-3.1,3
27,2021-07-10,60400,59500,59500,1.4,4
27,2021-07-11,60500,58700,60500,1.7,10
27,2021-07-12,60500,59000,59000,-2.5,5
27,2021-07-13,60900,59800,59800,1.4,4
27,2021-07-14,60900,59200,59200,-1.0,6
27,2021-07-15,67200,58900,61400,3.7,31
27,2021-07-16,63500,61600,62700,2.1,6
27,2021-07-17,62600,62500,62500,-0.3,2
27,2021-07-18,62500,60200,61400,-1.8,17
27,2021-07-19,61500,60000,60000,-2.3,3
27,2021-07-20,59900,58000,58000,-3.3,6
27,2021-07-21,60500,58100,60500,4.3,6
27,2021-07-22,62700,61000,62700,3.6,14
27,2021-07-23,62600,61100,62600,-0.2,2
27,2021-07-24,62200,62200,62200,-0.6,1
27,2021-07-25,62200,62200,62200,0.0,4
27,2021-07-26,62600,62200,62600,0.6,6
27,2021-07-27,62700,62500,62500,-0.2,7
27,2021-07-28,62700,61100,61100,-2.2,2
27,2021-07-29,62800,61000,62800,2.8,12
27,2021-07-30,63300,61200,63300,0.8,13
27,2021-07-31,65000,63000,65000,2.7,20
27,2021-08-01,69800,64500,64800,-0.3,32
27,2021-08-02,69600,65000,69300,6.9,27
27,2021-08-03,69900,65100,69400,0.1,35
27,2021-08-04,70000,68100,69900,0.7,54
27,2021-08-05,74000,70000,73400,5.0,75
27,2021-08-06,80000,73300,80000,9.0,129
27,2021-08-07,80000,77400,79900,-0.1,36
27,2021-08-08,79900,76000,79000,-1.1,19
27,2021-08-09,83600,79300,80100,1.4,110
27,2021-08-10,83500,79600,83100,3.7,53
27,2021-08-11,85700,82900,85700,3.1,63
27,2021-08-12,85000,81500,84300,-1.6,19
27,2021-08-13,85900,81800,85900,1.9,66
27,2021-08-14,90000,85300,90000,4.8,76
27,2021-08-15,149800,88100,135100,50.1,159
27,2021-08-16,140300,100500,116000,-14.1,100
27,2021-08-17,124000,100300,108600,-6.4,60
27,2021-08-18,112200,101500,112200,3.3,56
27,2021-08-19,119900,107200,113800,1.4,57
27,2021-08-20,118500,108000,110000,-3.3,40
27,2021-08-21,125000,110000,123900,12.6,57
27,2021-08-22,127900,117000,120000,-3.1,66
27,2021-08-23,129900,121100,128000,6.7,85
27,2021-08-24,129600,122000,124800,-2.5,40
27,2021-08-25,129600,124900,129300,3.6,30
27,2021-08-26,129300,124200,128700,-0.5,34
27,2021-08-27,129400,125100,127500,-0.9,20
27,2021-08-28,134800,125000,134800,5.7,66
27,2021-08-29,134000,132000,133000,-1.3,38
27,2021-08-30,175000,135000,162000,21.8,104
27,2021-08-31,192000,173300,185000,14.2,106
27,2021-09-01,219900,135100,175900,-4.9,287
27,2021-09-02,179000,140000,158700,-9.8,101
27,2021-09-03,164900,140000,154400,-2.7,72
27,2021-09-04,162000,155300,162000,4.9,46
27,2021-09-05,164900,153300,153300,-5.4,69
27,2021-09-06,163500,140800,150000,-2.2,54
27,2021-09-07,159900,150500,159000,6.0,64
27,2021-09-08,153500,135000,135100,-15.0,42
27,2021-09-09,140500,125100,132000,-2.3,43
27,2021-09-10,137000,130800,131000,-0.8,29
27,2021-09-11,156100,135100,156100,19.2,44
27,2021-09-12,155700,148100,152900,-2.0,18
27,2021-09-13,152900,142000,145500,-4.8,23
27,2021-09-14,150200,140700,140700,-3.3,15
27,2021-09-15,146400,140800,144500,2.7,21
27,2021-09-16,148000,142600,142800,-1.2,21
27,2021-09-17,147500,143500,147100,3.0,16
27,2021-09-18,148100,143600,145000,-1.4,29
27,2021-09-19,148000,140800,148000,2.1,18
27,2021-09-20,148700,143700,148700,0.5,10
27,2021-09-21,150900,145200,150700,1.3,19
27,2021-09-22,150900,147300,147900,-1.9,26
27,2021-09-23,150900,147200,150900,2.0,28
27,2021-09-24,150900,144300,148200,-1.8,19
27,2021-09-25,150900,148200,150900,1.8,18
27,2021-09-26,150900,146800,150800,-0.1,14
27,2021-09-27,150200,146800,147000,-2.5,19
27,2021-09-28,148000,147000,147800,0.5,10
27,2021-09-29,148600,145100,148300,0.3,21
27,2021-09-30,148300,143800,143800,-3.0,27
27,2021-10-01,143800,130100,132500,-7.9,49
27,2021-10-02,144700,132200,144500,9.1,28
27,2021-10-03,144500,139300,144100,-0.3,16
27,2021-10-04,141900,139000,141900,-1.5,22
27,2021-10-05,140000,110000,119500,-15.8,53
27,2021-10-06,130000,117100,119900,0.3,35
27,2021-10-07,139900,125000,139900,16.7,30
27,2021-10-08,139600,132900,136600,-2.4,20
27,2021-10-09,135000,131100,131900,-3.4,21
27,2021-10-10,135400,130200,135200,2.5,9
27,2021-10-11,135300,130600,130600,-3.4,11
27,2021-10-12,135000,121000,130700,0.1,26
27,2021-10-13,126600,122000,126600,-3.1,11
27,2021-10-14,126900,117200,117200,-7.4,20
27,2021-10-15,136000,113200,122800,4.8,57
27,2021-10-16,129400,123000,126100,2.7,17
27,2021-10-17,129600,123400,123500,-2.1,21
27,2021-10-18,133500,127400,133000,7.7,34
27,2021-10-19,134000,129900,132000,-0.8,25
27,2021-10-20,132000,126300,128600,-2.6,21
27,2021-10-21,126600,123000,123000,-4.4,22
27,2021-10-22,130000,120100,129900,5.6,24
27,2021-10-23,132000,129900,132000,1.6,21
27,2021-10-24,132500,131600,132500,0.4,18
27,2021-10-25,132500,127700,128000,-3.4,16
27,2021-10-26,129700,127800,129700,1.3,11
27,2021-10-27,134000,127800,133500,2.9,16
27,2021-10-28,133600,127700,127700,-4.3,21
27,2021-10-29,134000,127700,127700,0.0,16
27,2021-10-30,131600,127700,128300,0.5,11
27,2021-10-31,130000,122000,122000,-4.9,16
27,2021-11-01,127500,120200,124100,1.7,32
27,2021-11-02,124400,120000,123100,-0.8,16
27,2021-11-03,124400,120000,123500,0.3,14
27,2021-11-04,123800,120400,121000,-2.0,9
27,2021-11-05,124600,120100,120600,-0.3,15
27,2021-11-06,125000,120700,125000,3.6,17
27,2021-11-07,127500,122200,126600,1.3,20
27,2021-11-08,127200,123100,127100,0.4,15
27,2021-11-09,128000,123200,128000,0.7,25
27,2021-11-10,128100,122200,127900,-0.1,17
27,2021-11-11,127700,122200,123000,-3.8,25
27,2021-11-12,123800,122300,122300,-0.6,7
27,2021-11-13,123400,122200,122200,-0.1,14
27,2021-11-14,123400,106000,114900,-6.0,45
27,2021-11-15,115000,102000,110400,-3.9,22
27,2021-11-16,111000,100000,100100,-9.3,20
27,2021-11-17,104500,100000,102200,2.1,27
27,2021-11-18,102200,95000,96100,-6.0,12
27,2021-11-19,99000,96000,96000,-0.1,13
27,2021-11-20,100600,96500,96500,0.5,7
27,2021-11-21,100700,100000,100700,4.4,7
27,2021-11-22,101000,95000,99600,-1.1,19
27,2021-11-23,98500,95200,98100,-1.5,5
27,2021-11-24,97300,82900,97300,-0.8,24
27,2021-11-25,97500,86500,86700,-10.9,21
27,2021-11-26,93000,86600,93000,7.3,28
27,2021-11-27,96700,92000,92100,-1.0,6
27,2021-11-28,93000,88500,93000,1.0,15
27,2021-11-29,90500,82000,87000,-6.5,23
27,2021-11-30,89500,85100,89500,2.9,18
27,2021-12-01,91400,86500,91400,2.1,14
27,2021-12-02,93000,91500,91500,0.1,11
27,2021-12-03,94100,91500,94100,2.8,16
27,2021-12-04,96800,88700,92900,-1.3,14
27,2021-12-05,97000,94000,96000,3.3,17
27,2021-12-06,97500,95000,95000,-1.0,16
27,2021-12-07,99200,93400,99200,4.4,4
27,2021-12-08,99500,93900,98900,-0.3,16
27,2021-12-09,99600,95500,99500,0.6,13
27,2021-12-10,99900,96100,99800,0.3,12
27,2021-12-11,101000,96200,101000,1.2,35
27,2021-12-12,105000,96400,98100,-2.9,12
27,2021-12-13,102000,100500,100500,2.4,2
27,2021-12-14,105800,98700,98700,-1.8,22
27,2021-12-15,103100,97100,97100,-1.6,9
27,2021-12-16,102200,97200,98100,1.0,9
27,2021-12-17,102500,97200,102200,4.2,12
27,2021-12-18,97800,97100,97500,-4.6,5
27,2021-12-19,103900,99900,103900,6.6,10
27,2021-12-20,105000,100000,105000,1.1,19
27,2021-12-21,105000,100000,100000,-4.8,10
27,2021-12-22,105900,100100,100200,0.2,12
27,2021-12-23,100200,99600,99600,-0.6,5
27,2021-12-24,99600,98100,98100,-1.5,5
27,2021-12-25,100800,98700,98700,0.6,4
27,2021-12-26,101900,98900,101900,3.2,6
27,2021-12-27,102800,99000,99000,-2.8,12
27,2021-12-28,102800,99000,99000,0.0,0
27,2021-12-29,102400,98900,102200,3.2,14
27,2021-12-30,102000,99200,99600,-2.5,9
27,2021-12-31,102000,99400,101900,2.3,4
27,2022-01-01,102700,100000,100000,-1.9,5
27,2022-01-02,102800,102700,102800,2.8,2
27,2022-01-03,102700,100100,100100,-2.6,4
27,2022-01-04,100000,98000,99900,-0.2,23
27,2022-01-05,101400,96000,99900,0.0,21
27,2022-01-06,99900,97000,99100,-0.8,5
27,2022-01-07,102200,99100,102200,3.1,6
27,2022-01-08,102200,99100,99100,-3.0,8
27,2022-01-09,100800,100800,100800,1.7,1
27,2022-01-10,100600,96500,96500,-4.3,6
27,2022-01-11,96400,94300,96000,-0.5,16
27,2022-01-12,95100,95000,95100,-0.9,2
27,2022-01-13,99900,97400,99900,5.0,14
27,2022-01-14,99900,97400,99900,0.0,0
27,2022-01-15,99900,97500,97500,-2.4,3
27,2022-01-16,97500,97500,97500,0.0,8
27,2022-01-17,97500,95000,95000,-2.6,8
27,2022-01-18,92300,91100,91100,-4.1,7
27,2022-01-19,93700,93400,93400,2.5,2
27,2022-01-20,96000,93300,96000,2.8,11
27,2022-01-21,96300,92500,96300,0.3,9
27,2022-01-22,92700,92500,92500,-3.9,14
27,2022-01-23,94500,91600,92000,-0.5,6
27,2022-01-24,93300,91000,91000,-1.1,16
27,2022-01-25,91100,87100,87100,-4.3,19
27,2022-01-26,91400,80600,81600,-6.3,22
27,2022-01-27,85000,82200,84800,3.9,6
27,2022-01-28,84900,82200,84900,0.1,2
27,2022-01-29,84900,84900,84900,0.0,2
27,2022-01-30,88000,84900,88000,3.7,12
27,2022-01-31,87700,75000,81000,-8.0,26
27,2022-02-01,84100,84100,84100,3.8,3
27,2022-02-02,84100,84100,84100,0.0,0
27,2022-02-03,89900,84000,84900,1.0,24
27,2022-02-04,89200,84100,88200,3.9,13
27,2022-02-05,92000,86800,92000,4.3,22
27,2022-02-06,91900,87800,87800,-4.6,2
27,2022-02-07,91900,87000,87100,-0.8,11
27,2022-02-08,93200,90000,90000,3.3,17
27,2022-02-09,93200,87800,88600,-1.6,17
27,2022-02-10,92700,88300,88300,-0.3,18
27,2022-02-11,92500,90100,92500,4.8,13
27,2022-02-12,92700,92500,92700,0.2,13
27,2022-02-13,93000,88600,90700,-2.2,11
27,2022-02-14,90000,87600,89900,-0.9,8
27,2022-02-15,89900,87900,89900,0.0,6
27,2022-02-16,89000,88400,89000,-1.0,3
27,2022-02-17,90900,87700,90900,2.1,20
27,2022-02-18,90100,87300,87300,-4.0,12
27,2022-02-19,91600,88300,91000,4.2,14
27,2022-02-20,90500,87100,90500,-0.5,9
27,2022-02-21,91700,89100,91500,1.1,6
27,2022-02-22,91900,88100,91900,0.4,11
27,2022-02-23,91900,91800,91900,0.0,2
27,2022-02-24,91300,87300,89900,-2.2,18
27,2022-02-25,91100,88400,89000,-1.0,5
27,2022-02-26,91900,91000,91900,3.3,17
27,2022-02-27,92000,91800,92000,0.1,11
27,2022-02-28,92400,90100,90100,-2.1,7
27,2022-03-01,93300,90200,92000,2.1,7
27,2022-03-02,93500,91000,91000,-1.1,13
27,2022-03-03,100000,90000,100000,9.9,27
27,2022-03-04,99500,93100,93800,-6.2,3
27,2022-03-05,100000,96600,100000,6.6,14
27,2022-03-06,98000,98000,98000,-2.0,1
27,2022-03-07,95000,90300,91000,-7.1,25
27,2022-03-08,94000,91500,94000,3.3,7
27,2022-03-09,95000,95000,95000,1.1,1
27,2022-03-10,96000,94900,96000,1.1,3
27,2022-03-11,96000,83000,88800,-7.5,30
27,2022-03-12,88800,58600,60700,-31.6,157
27,2022-03-13,89900,40500,89900,48.1,269
27,2022-03-14,89000,81000,83200,-7.5,60
27,2022-03-15,84800,79800,84800,1.9,37
27,2022-03-16,83800,76400,76400,-9.9,40
27,2022-03-17,82300,74700,75300,-1.4,28
27,2022-03-18,81300,77000,81300,8.0,9
27,2022-03-19,80500,77000,78300,-3.7,6
27,2022-03-20,81400,79600,81400,4.0,14
27,2022-03-21,81900,78200,81900,0.6,19
27,2022-03-22,79400,78100,78100,-4.6,16
27,2022-03-23,79500,74700,79300,1.5,16
27,2022-03-24,78000,74600,74600,-5.9,15
27,2022-03-25,77400,72200,72200,-3.2,13
27,2022-03-26,77200,72600,72600,0.6,9
27,2022-03-27,76900,70900,71100,-2.1,10
27,2022-03-28,74900,55900,67700,-4.8,94
27,2022-03-29,69500,63900,69500,2.7,21
27,2022-03-30,72200,64700,72200,3.9,14
27,2022-03-31,74000,70200,74000,2.5,20
27,2022-04-01,76100,67900,74900,1.2,23
27,2022-04-02,75900,70500,75900,1.3,2
27,2022-04-03,73500,73300,73500,-3.2,3
27,2022-04-04,75100,67700,67700,-7.9,6
27,2022-04-05,76000,71000,75000,10.8,40
27,2022-04-06,76400,71400,76200,1.6,15
27,2022-04-07,76100,71700,72000,-5.5,7
27,2022-04-08,78000,73200,78000,8.3,21
27,2022-04-09,76400,74200,74600,-4.4,4
27,2022-04-10,80000,78600,80000,7.2,18
27,2022-04-11,76000,75700,76000,-5.0,3
27,2022-04-12,80700,77000,78100,2.8,18
27,2022-04-13,80000,78300,80000,2.4,9
27,2022-04-14,78500,78000,78000,-2.5,7
27,2022-04-15,77800,72000,77400,-0.8,9
27,2022-04-16,77400,72400,74800,-3.4,12
27,2022-04-17,74800,73800,73800,-1.3,4
27,2022-04-18,74900,70300,74000,0.3,16
27,2022-04-19,72000,71000,71000,-4.1,4
27,2022-04-20,71000,67700,67700,-4.6,16
27,2022-04-21,67400,60200,64900,-4.1,39
27,2022-04-22,70300,61000,63200,-2.6,20
27,2022-04-23,69000,62300,69000,9.2,9
27,2022-04-24,69600,69000,69000,0.0,5
27,2022-04-25,69000,65900,65900,-4.5,5
27,2022-04-26,69700,66000,69400,5.3,7
27,2022-04-27,65800,60200,63100,-9.1,11
27,2022-04-28,64000,64000,64000,1.4,1
27,2022-04-29,67700,62000,62000,-3.1,4
27,2022-04-30,65300,61900,65300,5.3,6
27,2022-05-01,62000,61600,61600,-5.7,2
27,2022-05-02,66200,61000,61200,-0.6,6
27,2022-05-03,65000,61100,62000,1.3,22
27,2022-05-04,65000,63500,65000,4.8,3
27,2022-05-05,63000,62900,63000,-3.1,8
27,2022-05-06,63400,63000,63400,0.6,6
27,2022-05-07,64000,64000,64000,0.9,1
27,2022-05-08,64000,64000,64000,0.0,0
27,2022-05-09,62700,62700,62700,-2.0,2
27,2022-05-10,64000,62500,64000,2.1,3
27,2022-05-11,62100,62100,62100,-3.0,1
27,2022-05-12,63900,62200,62200,0.2,12
27,2022-05-13,62200,62000,62000,-0.3,12
27,2022-05-14,63000,62000,63000,1.6,2
27,2022-05-15,62900,62000,62000,-1.6,2
27,2022-05-16,62000,61500,62000,0.0,13
27,2022-05-17,62000,61500,62000,0.0,0
27,2022-05-18,61500,61300,61300,-1.1,3
27,2022-05-19,62500,60000,60000,-2.1,7
27,2022-05-20,63000,63000,63000,5.0,1
27,2022-05-21,63000,63000,63000,0.0,0
27,2022-05-22,63000,63000,63000,0.0,1
27,2022-05-23,60000,60000,60000,-4.8,1
27,2022-05-24,58700,58600,58600,-2.3,2
27,2022-05-25,58600,58200,58200,-0.7,6
27,2022-05-26,58100,58000,58000,-0.3,3
27,2022-05-27,62000,57700,62000,6.9,5
27,2022-05-28,62000,61700,61700,-0.5,9
27,2022-05-29,61000,61000,61000,-1.1,1
27,2022-05-30,62700,60100,62700,2.8,8
27,2022-05-31,62700,60100,62700,0.0,0
27,2022-06-01,60100,60100,60100,-4.1,2
27,2022-06-02,63800,62000,63800,6.2,34
27,2022-06-03,63700,60500,63700,-0.2,2
27,2022-06-04,63800,60800,62500,-1.9,5
27,2022-06-05,62600,62500,62500,0.0,3
27,2022-06-06,63900,62600,63900,2.2,6
27,2022-06-07,66700,62500,62500,-2.2,20
27,2022-06-08,66600,66500,66500,6.4,17
27,2022-06-09,66800,63700,63700,-4.2,10
27,2022-06-10,64000,64000,64000,0.5,1
27,2022-06-11,63600,63400,63400,-0.9,7
27,2022-06-12,65800,63400,65800,3.8,5
27,2022-06-13,65900,63100,63100,-4.1,9
27,2022-06-14,65900,63100,63100,0.0,0
27,2022-06-15,66600,63100,63100,0.0,3
27,2022-06-16,66600,66600,66600,5.5,1
27,2022-06-17,66600,66600,66600,0.0,0
27,2022-06-18,63400,63100,63100,-5.3,8
27,2022-06-19,63100,63100,63100,0.0,1
27,2022-06-20,66400,66300,66400,5.2,2
27,2022-06-21,66400,66400,66400,0.0,5
27,2022-06-22,66400,62500,62500,-5.9,7
27,2022-06-23,61600,61600,61600,-1.4,2
27,2022-06-24,61600,61600,61600,0.0,0
27,2022-06-25,61600,61600,61600,0.0,0
27,2022-06-26,61600,61600,61600,0.0,0
27,2022-06-27,64800,64500,64800,5.2,4
27,2022-06-28,66000,62200,62200,-4.0,4
27,2022-06-29,65700,60200,65200,4.8,15
27,2022-06-30,65000,65000,65000,-0.3,1
27,2022-07-01,64800,63100,63200,-2.8,13
27,2022-07-02,65000,63300,65000,2.8,4
27,2022-07-03,64800,64800,64800,-0.3,1
27,2022-07-04,65000,63200,63200,-2.5,10
27,2022-07-05,65000,62200,64900,2.7,7
27,2022-07-06,64900,62300,64900,0.0,5
27,2022-07-07,64900,63000,63000,-2.9,4
27,2022-07-08,64900,63000,63000,0.0,0
27,2022-07-09,63700,63600,63600,1.0,3
27,2022-07-10,63700,63600,63600,0.0,0
27,2022-07-11,63100,60500,60500,-4.9,19
27,2022-07-12,63600,61000,61000,0.8,2
27,2022-07-13,63700,60400,60400,-1.0,13
27,2022-07-14,63700,60400,60400,0.0,0
27,2022-07-15,62200,58800,62200,3.0,7
27,2022-07-16,62300,61200,61200,-1.6,2
27,2022-07-17,62000,62000,62000,1.3,1
27,2022-07-18,60800,49400,55500,-10.5,88
27,2022-07-19,61900,58700,58700,5.8,9
27,2022-07-20,59500,58100,58100,-1.0,3
27,2022-07-21,59400,52500,58300,0.3,22
27,2022-07-22,59900,53100,58400,0.2,10
27,2022-07-23,58300,58300,58300,-0.2,1
27,2022-07-24,55100,53100,53100,-8.9,4
27,2022-07-25,58000,53600,58000,9.2,4
27,2022-07-26,57400,51900,55700,-4.0,104
27,2022-07-27,57400,51900,55700,0.0,0
27,2022-07-28,55900,54800,55900,0.4,10
27,2022-07-29,52600,52500,52500,-6.1,5
27,2022-07-30,56700,55800,56700,8.0,8
27,2022-07-31,56900,53300,53300,-6.0,8
27,2022-08-01,55500,54200,55400,3.9,5
27,2022-08-02,56700,54000,54600,-1.4,16
27,2022-08-03,56700,54600,56700,3.8,9
27,2022-08-04,55000,54600,54700,-3.5,6
27,2022-08-05,56400,54600,54700,0.0,12
27,2022-08-06,55000,54600,55000,0.5,5
27,2022-08-07,55300,54500,54500,-0.9,8
27,2022-08-08,55200,53500,53500,-1.8,7
27,2022-08-09,55200,54000,55200,3.2,3
27,2022-08-10,55400,54000,55400,0.4,7
27,2022-08-11,58900,54600,54600,-1.4,9
27,2022-08-12,56700,53500,56700,3.8,12
27,2022-08-13,53800,53800,53800,-5.1,1
27,2022-08-14,53800,53800,53800,0.0,0
27,2022-08-15,53800,53800,53800,0.0,0
27,2022-08-16,56000,53800,53800,0.0,2
27,2022-08-17,55800,53700,55800,3.7,7
27,2022-08-18,53600,53600,53600,-3.9,1
27,2022-08-19,53600,53500,53500,-0.2,2
27,2022-08-20,53600,53500,53500,0.0,0
27,2022-08-21,53600,53500,53500,0.0,0
27,2022-08-22,53500,53000,53000,-0.9,3
27,2022-08-23,53000,53000,53000,0.0,1
27,2022-08-24,53800,53000,53800,1.5,4
27,2022-08-25,54700,53900,54700,1.7,8
27,2022-08-26,53100,52600,52600,-3.8,4
27,2022-08-27,52600,52400,52500,-0.2,8
27,2022-08-28,52400,51200,52400,-0.2,2
27,2022-08-29,53600,52500,53600,2.3,6
27,2022-08-30,51500,51400,51400,-4.1,4
27,2022-08-31,51500,51400,51400,0.0,0
27,2022-09-01,53600,51000,51200,-0.4,12
27,2022-09-02,51000,49700,50000,-2.3,3
27,2022-09-03,50100,49500,49500,-1.0,6
27,2022-09-04,49500,49200,49200,-0.6,4
27,2022-09-05,50000,49100,50000,1.6,10
27,2022-09-06,50000,50000,50000,0.0,1
27,2022-09-07,51000,51000,51000,2.0,1
27,2022-09-08,51000,50800,51000,0.0,4
27,2022-09-09,51100,50800,51100,0.2,3
27,2022-09-10,51000,51000,51000,-0.2,1
27,2022-09-11,51000,51000,51000,0.0,0
27,2022-09-12,51800,51000,51800,1.6,3
27,2022-09-13,51900,51900,51900,0.2,2
27,2022-09-14,53300,51000,51000,-1.7,11
27,2022-09-15,52000,52000,52000,2.0,2
27,2022-09-16,53100,53100,53100,2.1,2
27,2022-09-17,53100,53100,53100,0.0,4
27,2022-09-18,53100,53100,53100,0.0,0
27,2022-09-19,53300,52000,52000,-2.1,5
27,2022-09-20,53300,52000,52000,0.0,0
27,2022-09-21,52000,51800,51800,-0.4,3
27,2022-09-22,51400,51000,51000,-1.5,3
27,2022-09-23,51400,51000,51000,0.0,0
27,2022-09-24,51400,51000,51000,0.0,0
27,2022-09-25,51400,51000,51000,0.0,0
27,2022-09-26,51000,51000,51000,0.0,2
27,2022-09-27,50800,50800,50800,-0.4,1
27,2022-09-28,50800,50800,50800,0.0,1
27,2022-09-29,50500,50000,50000,-1.6,3
27,2022-09-30,49100,49100,49100,-1.8,1
27,2022-10-01,52500,51300,52500,6.9,5
27,2022-10-02,53300,52500,53300,1.5,5
27,2022-10-03,51500,49600,49600,-6.9,7
27,2022-10-04,53300,50000,53300,7.5,5
27,2022-10-05,51500,50300,50500,-5.3,4
27,2022-10-06,50500,50500,50500,0.0,1
27,2022-10-07,50200,50200,50200,-0.6,1
27,2022-10-08,52100,52100,52100,3.8,1
27,2022-10-09,52100,52100,52100,0.0,0
27,2022-10-10,50500,50500,50500,-3.1,3
27,2022-10-11,50500,50500,50500,0.0,2
27,2022-10-12,53000,52400,53000,5.0,8
27,2022-10-13,53000,52400,53000,0.0,0
27,2022-10-14,53000,52400,53000,0.0,0
27,2022-10-15,53000,52400,53000,0.0,0
27,2022-10-16,53000,53000,53000,0.0,3
27,2022-10-17,53000,53000,53000,0.0,0
27,2022-10-18,50300,48900,48900,-7.7,22
27,2022-10-19,52800,49300,49300,0.8,8
27,2022-10-20,49300,47800,47800,-3.0,13
27,2022-10-21,47600,47600,47600,-0.4,1
27,2022-10-22,47600,47600,47600,0.0,0
27,2022-10-23,47600,47600,47600,0.0,0
27,2022-10-24,47600,47600,47600,0.0,0
27,2022-10-25,47600,47600,47600,0.0,0
27,2022-10-26,49500,49300,49500,4.0,2
27,2022-10-27,48500,48500,48500,-2.0,1
27,2022-10-28,48500,48500,48500,0.0,0
27,2022-10-29,48500,48500,48500,0.0,0
27,2022-10-30,48500,48500,48500,0.0,0
27,2022-10-31,48200,48200,48200,-0.6,1
27,2022-11-01,50000,48500,48500,0.6,4
27,2022-11-02,50200,49000,50200,3.5,6
27,2022-11-03,50500,50200,50500,0.6,10
27,2022-11-04,50500,50200,50500,0.0,0
27,2022-11-05,50500,50200,50500,0.0,0
27,2022-11-06,50500,50200,50500,0.0,0
27,2022-11-07,50500,50200,50500,0.0,0
27,2022-11-08,51500,48600,48600,-3.8,5
27,2022-11-09,51500,48600,48600,0.0,0
27,2022-11-10,50500,50000,50000,2.9,3
27,2022-11-11,51600,50000,50000,0.0,9
27,2022-11-12,50000,50000,50000,0.0,1
27,2022-11-13,50100,50100,50100,0.2,1
27,2022-11-14,51700,51700,51700,3.2,1
27,2022-11-15,51500,51500,51500,-0.4,1
27,2022-11-16,51800,48500,48500,-5.8,8
27,2022-11-17,48200,47500,47500,-2.1,10
27,2022-11-18,47500,47500,47500,0.0,1
27,2022-11-19,48700,48700,48700,2.5,1
27,2022-11-20,47500,47500,47500,-2.5,1
27,2022-11-21,49400,47400,47400,-0.2,3
27,2022-11-22,47400,47400,47400,0.0,5
27,2022-11-23,47300,47300,47300,-0.2,1
27,2022-11-24,49500,49500,49500,4.7,1
27,2022-11-25,47200,47200,47200,-4.6,1
27,2022-11-26,47200,47200,47200,0.0,0
27,2022-11-27,50500,47100,47100,-0.2,6
27,2022-11-28,46700,46700,46700,-0.8,2
27,2022-11-29,45800,45800,45800,-1.9,1
27,2022-11-30,45800,45700,45700,-0.2,5
27,2022-12-01,46000,44100,44100,-3.5,11
27,2022-12-02,48000,45600,45600,3.4,4
27,2022-12-03,48000,45600,45600,0.0,0
27,2022-12-04,47000,47000,47000,3.1,1
27,2022-12-05,47000,47000,47000,0.0,0
27,2022-12-06,46400,46400,46400,-1.3,1
27,2022-12-07,46400,46400,46400,0.0,0
27,2022-12-08,48000,46800,46800,0.9,2
27,2022-12-09,48700,46500,48700,4.1,5
27,2022-12-10,48700,46500,48700,0.0,0
27,2022-12-11,48700,46500,48700,0.0,0
27,2022-12-12,48400,48300,48300,-0.8,2
27,2022-12-13,48100,48100,48100,-0.4,2
27,2022-12-14,48100,48100,48100,0.0,0
27,2022-12-15,48800,48200,48200,0.2,3
27,2022-12-16,49400,49400,49400,2.5,2
27,2022-12-17,49400,49400,49400,0.0,1
27,2022-12-18,47000,47000,47000,-4.9,1
27,2022-12-19,47000,47000,47000,0.0,0
27,2022-12-20,47300,47300,47300,0.6,2
27,2022-12-21,47300,47300,47300,0.0,0
27,2022-12-22,47200,47200,47200,-0.2,1
27,2022-12-23,47200,47200,47200,0.0,0
27,2022-12-24,47200,47200,47200,0.0,0
27,2022-12-25,47200,47200,47200,0.0,0
27,2022-12-26,47300,47300,47300,0.2,1
27,2022-12-27,47300,47300,47300,0.0,0
27,2022-12-28,47200,47200,47200,-0.2,1
